passenger_id,passenger_name,signup_date,total_rides,total_spent,rating
6298,Manikya Raj,2023-02-16,99.00,1015.30,4.95
6299,Shlok Bajaj,2023-02-03,49.00,434.78,3.62
6300,Zain Goyal,2023-04-27,34.00,1494.78,3.37
6301,Chirag Sodhi,2023-06-07,97.00,1518.15,4.39
6302,Kiaan Ahluwalia,2022-10-03,17.00,1545.78,3.09
6303,Onkar Hegde,2022-09-15,12.00,1865.55,4.47
6304,Lavanya Acharya,2023-01-12,56.00,781.61,4.49
6305,Taimur Bhattacharyya,2022-10-03,77.00,893.52,3.77
6306,Ela Bhargava,2022-08-16,63.00,287.86,4.85
6307,Hunar Bumb,2023-05-30,25.00,1941.07,3.28
6308,Arnav Ahluwalia,2022-12-07,29.00,701.76,4.20
6309,Nayantara Comar,2023-01-09,39.00,1516.24,3.29
6310,Ahana  Sinha,2022-09-05,54.00,135.02,4.30
6311,Vaibhav Madan,2023-06-24,78.00,876.27,3.89
6312,Onkar Hari,2022-12-21,93.00,649.04,4.04
6313,Umang Bhatia,2023-04-17,39.00,1500.02,3.68
6314,Saira Mand,2023-05-08,38.00,919.89,3.01
6315,Vritika Mann,2023-06-03,42.00,1633.89,3.17
6316,Yashvi Kuruvilla,2022-08-25,44.00,565.68,4.40
6317,Rasha Warrior,2022-11-11,31.00,1653.24,3.32
6318,Dhanush Sankaran,2022-09-04,46.00,912.32,4.23
6319,Saira Virk,2023-01-29,23.00,300.93,3.05
6320,Kashvi Sachar,2023-05-04,69.00,1212.77,4.12
6321,Ira Mani,2022-09-27,24.00,1609.73,3.08
6322,Trisha Sridhar,2022-11-16,81.00,513.50,3.66
6323,Saksham Dhingra,2023-07-08,85.00,877.80,3.68
6324,Renee Wali,2023-06-02,11.00,1928.18,4.30
6325,Purab Viswanathan,2022-08-15,73.00,1009.36,3.15
6326,Zeeshan Dasgupta,2022-09-14,20.00,300.17,4.01
6327,Aayush Bhatia,2022-09-02,91.00,1441.10,4.10
6328,Ela Sandhu,2022-12-12,45.00,297.81,4.40
6329,Divit Dani,2022-12-15,16.00,1289.40,3.40
6330,Jhanvi Ranganathan,2023-05-29,18.00,266.16,3.42
6331,Devansh Kari,2023-03-07,41.00,1900.41,3.60
6332,Hridaan Bajwa,2023-01-19,82.00,1727.86,4.36
6333,Shamik Garde,2022-08-21,51.00,412.94,4.87
6334,Saira Sabharwal,2023-05-01,76.00,612.21,4.13
6335,Anika Chaudry,2023-04-03,96.00,1423.33,4.37
6336,Anaya Yadav,2023-01-16,48.00,1509.18,4.57
6337,Navya Butala,2023-03-06,74.00,1939.09,3.24
6338,Ritvik Aurora,2022-09-01,56.00,322.76,3.33
6339,Tarini Malhotra,2023-05-02,29.00,1935.11,3.84
6340,Zaina Vala,2022-12-03,26.00,223.89,4.83
6341,Gatik Rout,2023-06-24,68.00,1767.20,3.96
6342,Aarav Wason,2023-04-10,20.00,234.88,4.65
6343,Saanvi Walia,2023-03-06,68.00,1565.20,4.64
6344,Ira Ram,2022-12-06,65.00,118.29,3.52
6345,Tiya Sachar,2022-11-23,68.00,547.68,3.93
6346,Sana Badal,2022-10-07,93.00,1280.76,4.32
6347,Dhruv Bandi,2023-04-13,57.00,296.73,3.06
6348,Kiara Ghose,2023-07-05,29.00,285.01,4.35
6349,Kaira Madan,2022-10-01,39.00,1093.21,3.86
6350,Ivan Deol,2023-06-07,59.00,1488.60,3.74
6351,Seher Khurana,2023-04-15,84.00,1018.33,4.29
6352,Uthkarsh Aggarwal,2023-05-15,74.00,869.86,4.37
6353,Anahi Lad,2023-05-20,35.00,1148.81,4.11
6354,Aarush Madan,2023-07-03,42.00,1583.44,4.14
6355,Miraya Ghosh,2023-05-04,27.00,1619.28,3.16
6356,Vihaan Sahni,2022-10-29,50.00,616.55,3.86
6357,Nayantara Keer,2023-01-02,89.00,519.92,4.70
6358,Tejas Sawhney,2022-09-12,46.00,1406.51,3.92
6359,Zara Suri,2022-08-10,88.00,366.98,4.73
6360,Krish Mangat,2023-04-18,67.00,1004.16,4.10
6361,Jayan Chokshi,2023-07-08,75.00,1635.37,4.25
6362,Bhamini Ahuja,2022-12-13,47.00,736.06,3.56
6363,Suhana Choudhary,2023-05-18,99.00,524.50,3.51
6364,Shamik Kakar,2023-02-03,53.00,124.27,3.62
6365,Kismat Manne,2022-08-13,86.00,1008.49,3.88
6366,Uthkarsh Ramesh,2023-06-02,56.00,1813.57,4.66
6367,Seher Karpe,2023-02-01,57.00,187.30,4.29
6368,Mohanlal Shere,2023-03-31,72.00,527.42,4.65
6369,Madhup Kanda,2023-04-24,51.00,793.78,3.17
6370,Prerak Dani,2023-06-11,56.00,416.16,4.07
6371,Ojas Jani,2022-11-02,13.00,553.26,3.40
6372,Gokul Hari,2022-12-04,54.00,162.79,4.29
6373,Saanvi Rama,2022-10-03,55.00,816.30,3.40
6374,Samar Goswami,2022-08-23,40.00,1075.88,4.35
6375,Kimaya Tata,2023-04-16,99.00,655.59,4.43
6376,Myra Banerjee,2023-06-08,39.00,1728.46,4.13
6377,Mishti Bansal,2023-05-03,50.00,318.51,3.14
6378,Charvi Gandhi,2023-06-03,55.00,1060.34,4.30
6379,Samiha Bassi,2023-01-30,26.00,317.78,4.93
6380,Armaan Rajagopalan,2023-04-02,35.00,174.06,4.47
6381,Vanya Sodhi,2022-09-28,17.00,781.13,3.92
6382,Jayan Bhandari,2022-10-04,87.00,979.85,4.16
6383,Nehmat Sood,2022-12-05,82.00,1428.11,3.15
6384,Vanya Basak,2022-10-11,19.00,111.71,4.77
6385,Oorja Krishnan,2023-03-19,87.00,1893.03,4.69
6386,Advika Madan,2023-04-24,11.00,675.46,3.16
6387,Raunak Chawla,2022-08-12,54.00,1620.94,4.29
6388,Nakul Chaudhry,2023-03-05,69.00,548.28,3.26
6389,Jivika Sandhu,2023-01-15,14.00,1332.33,3.76
6390,Oorja Srinivasan,2022-08-15,93.00,1989.51,4.42
6391,Romil Keer,2023-06-23,25.00,473.86,3.13
6392,Kismat Suresh,2023-05-12,54.00,1169.23,3.45
6393,Rania Vig,2022-08-28,85.00,269.41,3.73
6394,Kabir Mand,2022-12-04,11.00,1967.71,3.09
6395,Samaira Sen,2022-12-14,49.00,237.66,4.34
6396,Ela Suresh,2022-11-25,69.00,636.29,3.52
6397,Ehsaan Setty,2022-09-11,74.00,890.25,4.02
6398,Aayush Deshpande,2022-08-20,19.00,537.33,4.86
6399,Kismat Barad,2023-01-24,43.00,1350.75,3.10
6400,Diya Bhatt,2023-04-12,30.00,1311.63,4.48
6401,Saksham Hora,2022-09-14,96.00,405.29,3.37
6402,Alisha Ratta,2023-07-09,21.00,1053.81,3.20
6403,Tarini Chacko,2022-10-08,21.00,1929.16,3.95
6404,Prerak Kakar,2022-08-15,18.00,1439.02,4.18
6405,Ahana  Dass,2022-10-20,62.00,1879.74,4.94
6406,Raghav Bava,2022-09-03,15.00,378.84,4.98
6407,Devansh Rajagopal,2022-10-28,41.00,1912.91,3.49
6408,Advika Gill,2022-08-12,46.00,286.77,3.04
6409,Rania Vaidya,2022-09-02,12.00,1889.26,4.49
6410,Sana Swamy,2022-12-05,70.00,228.12,3.57
6411,Sara Ramanathan,2022-10-02,89.00,982.14,4.97
6412,Zoya Thaker,2022-11-10,79.00,1878.41,3.67
6413,Jiya Grover,2023-03-25,82.00,1661.78,3.70
6414,Jayesh Wagle,2023-04-22,53.00,1378.67,4.22
6415,Lavanya Kant,2022-08-10,21.00,1046.56,3.22
6416,Anaya Dasgupta,2022-12-18,96.00,1642.63,4.99
6417,Saanvi Agate,2023-05-26,81.00,1249.24,4.63
6418,Kanav Krishna,2022-12-22,11.00,907.02,4.10
6419,Armaan Sem,2022-09-11,15.00,312.44,4.97
6420,Shanaya Taneja,2022-10-03,79.00,955.16,4.59
6421,Yuvraj  Sarma,2022-11-22,78.00,650.27,4.73
6422,Damini Guha,2022-11-19,10.00,1598.08,4.42
6423,Heer Saraf,2022-10-30,75.00,646.28,4.60
6424,Indranil Chahal,2022-10-17,45.00,622.70,3.25
6425,Kiara Gour,2022-10-23,69.00,1183.53,3.91
6426,Zara Zachariah,2022-09-01,64.00,1094.81,3.17
6427,Hridaan Vohra,2023-01-30,100.00,1819.96,3.79
6428,Miraan Sunder,2023-06-02,12.00,1124.26,3.98
6429,Yasmin Jaggi,2022-10-26,86.00,1109.83,4.21
6430,Ira Devi,2022-09-26,40.00,1626.76,4.43
6431,Yakshit Bhat,2022-09-11,47.00,1848.41,3.52
6432,Dhruv Ravi,2022-09-09,27.00,1710.49,3.63
6433,Badal Hayer,2022-12-08,34.00,1513.75,3.01
6434,Devansh Gokhale,2022-12-12,85.00,1011.15,4.07
6435,Shayak Randhawa,2023-02-27,69.00,664.50,3.75
6436,Jivika Deo,2023-04-07,61.00,597.55,3.83
6437,Kismat Ram,2023-05-23,42.00,384.15,4.24
6438,Drishya Gokhale,2023-05-14,14.00,510.94,4.02
6439,Misha Chada,2022-12-19,69.00,1859.04,3.13
6440,Tushar Dash,2023-03-29,92.00,648.59,3.02
6441,Pari Bhasin,2022-09-18,43.00,145.45,4.78
6442,Ehsaan Bora,2023-03-20,31.00,1421.03,4.52
6443,Shray Iyengar,2022-09-09,26.00,1717.34,4.35
6444,Purab Rao,2023-01-29,100.00,1173.46,3.22
6445,Ehsaan Balay,2022-10-09,87.00,443.53,3.62
6446,Indrans Bhandari,2022-12-15,11.00,1141.19,3.74
6447,Badal Ghosh,2023-01-28,28.00,701.49,4.94
6448,Reyansh Comar,2023-02-28,19.00,370.62,4.83
6449,Anvi Balay,2023-02-01,92.00,1821.28,4.19
6450,Dharmajan Chaudhuri,2023-03-12,39.00,1455.18,3.97
6451,Mehul Loyal,2023-01-16,44.00,261.00,3.50
6452,Advika Kannan,2023-02-11,90.00,814.55,3.22
6453,Bhavin Deshpande,2023-04-08,58.00,1354.37,4.09
6454,Jiya Mahal,2023-04-13,33.00,1924.68,3.90
6455,Jivin Sachdeva,2023-06-13,97.00,1607.02,4.15
6456,Badal Johal,2022-11-01,19.00,1974.74,4.80
6457,Rati Mand,2022-09-09,100.00,596.31,3.06
6458,Shray Varughese,2022-12-27,67.00,572.09,3.48
6459,Vaibhav Loke,2023-02-02,36.00,1013.60,3.53
6460,Tushar Guha,2022-12-27,92.00,625.55,4.22
6461,Rasha Krishnamurthy,2022-11-16,26.00,1658.09,3.98
6462,Riaan Chand,2023-02-13,90.00,1100.47,3.20
6463,Shray Goswami,2023-04-17,75.00,1804.13,3.75
6464,Seher Bhakta,2023-05-10,61.00,1311.76,4.38
6465,Kimaya Sandhu,2022-12-07,30.00,1673.51,4.74
6466,Hridaan Seth,2022-09-11,74.00,437.82,3.39
6467,Neelofar Chaudhry,2023-01-28,69.00,1435.99,4.74
6468,Yashvi Chand,2023-06-02,31.00,579.72,3.36
6469,Madhup Divan,2022-12-18,65.00,1060.78,3.29
6470,Jayesh Bhatia,2023-03-08,91.00,424.33,4.46
6471,Eshani Sood,2023-03-19,68.00,300.98,3.83
6472,Alisha Comar,2023-06-21,86.00,1335.46,3.64
6473,Dhanuk Halder,2023-06-17,66.00,1094.81,3.24
6474,Lakshay Agarwal,2023-01-27,86.00,857.40,3.26
6475,Mishti Goswami,2023-01-13,38.00,684.10,4.71
6476,Jayant Mall,2022-12-22,69.00,1036.09,4.78
6477,Anahita Kadakia,2022-12-23,91.00,1453.77,3.66
6478,Eva Chana,2023-01-16,63.00,1214.67,3.29
6479,Indrans Batra,2023-03-06,62.00,1223.86,4.23
6480,Samaira Buch,2023-03-26,49.00,1399.06,4.22
6481,Kismat Bawa,2022-12-08,12.00,898.41,4.57
6482,Yasmin Rajagopalan,2023-04-04,54.00,241.52,3.64
6483,Manjari Bhat,2023-05-27,37.00,710.78,3.84
6484,Romil Sarna,2023-03-08,30.00,662.36,4.56
6485,Jivin Bahri,2022-12-20,74.00,1931.94,3.94
6486,Madhav Bedi,2023-06-19,53.00,735.13,3.62
6487,Yuvraj  Singhal,2023-04-12,86.00,447.52,3.85
6488,Anaya Jha,2022-10-20,91.00,1840.79,3.14
6489,Hunar Vora,2022-09-25,46.00,368.68,4.13
6490,Hridaan Raju,2022-11-01,71.00,1759.74,3.83
6491,Emir Doshi,2023-02-09,96.00,192.37,4.38
6492,Alisha Kari,2023-04-28,61.00,1653.47,3.02
6493,Akarsh Dhar,2022-12-23,60.00,1489.70,4.69
6494,Kiara Badami,2022-10-05,44.00,482.18,3.79
6495,Myra Bath,2022-09-13,12.00,170.47,4.74
6496,Piya Sen,2023-03-29,84.00,1082.84,4.00
6497,Anvi Choudhary,2023-05-17,67.00,1763.14,3.03
6498,Lavanya Kakar,2023-01-08,40.00,874.49,4.87
6499,Rania Kanda,2023-07-08,74.00,115.47,4.81
6500,Gatik Gaba,2022-11-18,70.00,283.17,4.58
6501,Inaaya  Master,2022-08-29,56.00,224.80,3.37
6502,Aarna Shah,2023-02-09,69.00,205.59,3.56
6503,Shalv Bora,2023-02-04,61.00,410.23,3.75
6504,Saanvi Sathe,2023-02-05,74.00,128.96,4.09
6505,Raunak Dubey,2022-10-18,27.00,595.67,4.11
6506,Vedika Balay,2023-05-22,52.00,1599.98,3.67
6507,Mannat Rao,2023-06-21,15.00,1579.52,3.84
6508,Kabir Sood,2022-09-09,97.00,428.82,3.66
6509,Prisha Khosla,2023-03-05,45.00,1575.83,3.04
6510,Lakshit Wable,2023-05-16,22.00,1926.22,4.95
6511,Indranil Chopra,2023-01-24,26.00,342.34,4.43
6512,Dishani Gera,2022-08-10,14.00,400.36,3.20
6513,Renee Sachdev,2023-04-18,74.00,1953.88,3.20
6514,Jayan Kamdar,2023-04-25,71.00,1300.89,3.05
6515,Jivika Gill,2023-05-31,74.00,1365.87,3.93
6516,Divyansh Sachar,2023-06-26,43.00,212.24,4.02
6517,Jivin Jaggi,2023-03-06,27.00,1180.92,4.86
6518,Dhruv Ramanathan,2023-01-21,60.00,1877.56,3.56
6519,Nishith Ravi,2022-11-02,41.00,1377.75,3.91
6520,Inaaya  Bhalla,2022-10-14,11.00,1281.06,3.77
6521,Nitya Shanker,2022-12-05,49.00,334.59,3.98
6522,Rhea Das,2023-06-09,69.00,1422.40,4.94
6523,Ryan Vasa,2023-01-24,80.00,458.57,3.42
6524,Shanaya Bawa,2023-03-31,54.00,1378.45,3.67
6525,Pihu Mahajan,2022-10-27,93.00,232.73,3.87
6526,Riya Rajan,2022-09-07,20.00,1305.67,3.60
6527,Indrajit Sarraf,2023-02-10,79.00,1189.16,4.55
6528,Saanvi Jaggi,2023-02-07,65.00,211.26,4.51
6529,Nishith Sura,2023-03-10,10.00,1332.08,4.15
6530,Renee Chandran,2023-05-12,10.00,883.98,3.48
6531,Krish Loke,2022-09-24,49.00,854.61,3.58
6532,Diya Dada,2023-04-04,87.00,1963.54,3.20
6533,Romil Gade,2023-06-29,60.00,1653.52,4.43
6534,Nirvaan Dave,2023-02-23,81.00,1077.70,3.21
6535,Yuvaan Bumb,2022-11-02,24.00,286.75,4.65
6536,Hrishita Kakar,2022-09-12,97.00,1060.00,4.76
6537,Shray Bahri,2022-09-29,27.00,355.10,4.53
6538,Fateh Dube,2023-01-02,51.00,1825.01,3.65
6539,Anahi Mallick,2022-10-16,70.00,1010.99,3.28
6540,Kabir Rout,2022-08-17,89.00,270.31,3.59
6541,Pihu Vaidya,2023-02-13,71.00,1930.34,3.08
6542,Anahi Rajagopal,2022-10-28,86.00,298.76,4.91
6543,Abram Chawla,2023-01-26,99.00,496.56,4.73
6544,Hiran Ghosh,2023-04-26,56.00,1532.20,4.98
6545,Aayush Sidhu,2023-03-06,10.00,1722.86,4.53
6546,Tarini Vig,2023-03-08,88.00,1633.62,3.63
6547,Aaina Dugal,2022-09-21,100.00,1060.34,4.09
6548,Misha Khatri,2022-12-15,88.00,1330.15,4.01
6549,Ishaan Dixit,2022-11-02,23.00,240.52,3.46
6550,Lakshit Saha,2022-12-22,73.00,915.89,4.95
6551,Ojas Zacharia,2023-01-04,76.00,1742.06,4.77
6552,Hansh Dewan,2023-02-24,52.00,667.70,3.72
6553,Navya Sathe,2023-02-05,77.00,1884.06,4.71
6554,Mahika Reddy,2023-04-22,83.00,1979.82,4.36
6555,Ishaan Shankar,2022-11-28,26.00,552.27,4.32
6556,Yakshit Guha,2022-08-21,32.00,1383.45,4.71
6557,Umang Dhillon,2023-05-07,38.00,929.50,4.61
6558,Sumer Sur,2023-07-08,13.00,228.58,4.48
6559,Miraan Lall,2023-03-13,76.00,1710.69,4.52
6560,Yashvi Bumb,2023-04-25,20.00,1217.75,4.31
6561,Drishya Shan,2023-01-06,82.00,1592.99,3.71
6562,Kaira Sood,2023-01-15,39.00,1846.12,4.08
6563,Aayush Varma,2022-10-23,17.00,1817.87,4.58
6564,Indrans Sampath,2023-06-22,76.00,1057.75,3.42
6565,Aarush Kakar,2022-08-12,74.00,1725.02,3.08
6566,Aaryahi Kannan,2022-11-28,43.00,830.51,3.37
6567,Riya Tella,2022-10-19,93.00,689.55,4.25
6568,Ivana Walia,2023-01-03,35.00,719.20,4.65
6569,Farhan Dua,2023-03-14,55.00,523.81,3.58
6570,Nitya Gour,2023-02-10,12.00,519.14,4.88
6571,Devansh Srinivasan,2023-03-22,57.00,221.06,4.01
6572,Ayesha Shan,2022-09-02,46.00,1441.50,4.24
6573,Pranay Mangal,2022-10-03,85.00,907.16,4.70
6574,Mamooty Dey,2022-10-31,93.00,1455.78,4.03
6575,Ira Tata,2023-05-08,66.00,1753.49,3.82
6576,Dishani Rastogi,2022-12-12,28.00,1899.02,4.48
6577,Renee Randhawa,2022-08-30,57.00,1075.61,4.68
6578,Sahil Rajagopalan,2023-06-28,23.00,557.92,4.09
6579,Shayak Chakrabarti,2022-11-16,99.00,351.17,3.15
6580,Khushi Sundaram,2022-09-08,12.00,872.77,3.93
6581,Akarsh Divan,2022-12-06,66.00,1115.94,3.39
6582,Indranil Ramachandran,2023-05-31,46.00,1694.50,3.24
6583,Shamik Kala,2022-09-21,18.00,1620.88,3.12
6584,Kiaan Kumer,2022-11-25,68.00,1911.25,4.86
6585,Anaya Bakshi,2023-02-18,35.00,495.26,3.35
6586,Nakul Chopra,2022-10-19,16.00,1901.07,4.02
6587,Urvi Viswanathan,2023-02-20,75.00,1365.62,4.61
6588,Darshit Gola,2023-02-05,16.00,1429.86,4.26
6589,Indrans Khatri,2023-04-22,54.00,297.76,3.25
6590,Manjari Vig,2023-01-14,95.00,1297.57,3.23
6591,Raunak Chada,2023-04-26,72.00,996.96,3.29
6592,Riaan Tak,2022-11-12,96.00,1410.75,4.02
6593,Fateh Mani,2022-10-19,68.00,1165.26,3.70
6594,Kaira Manne,2022-10-06,63.00,904.85,4.43
6595,Purab Ghosh,2023-03-31,93.00,1762.24,4.43
6596,Hiran Srinivasan,2023-07-06,53.00,1947.73,3.42
6597,Aarush Bhat,2023-01-21,52.00,1359.39,3.80
6598,Amira Sankaran,2022-10-01,49.00,844.54,4.79
6599,Reyansh Bhavsar,2022-11-28,55.00,1955.35,3.57
6600,Aaina Magar,2023-04-03,14.00,1716.08,4.36
6601,Zoya Golla,2023-03-31,92.00,1591.56,4.08
6602,Sana Vohra,2022-11-27,63.00,1192.67,4.76
6603,Miraya Kalita,2022-09-30,100.00,1196.23,3.25
6604,Gatik Verma,2022-11-16,84.00,1778.46,3.30
6605,Khushi Choudhury,2022-11-02,75.00,1335.16,4.17
6606,Anay Golla,2023-02-08,38.00,1108.55,3.74
6607,Shalv Chaudhari,2022-09-08,68.00,773.69,3.60
6608,Aayush Balasubramanian,2022-12-09,67.00,350.25,3.74
6609,Tejas Kannan,2022-08-22,61.00,1273.50,4.01
6610,Anahi Ram,2023-07-04,10.00,1579.98,4.56
6611,Rati Dyal,2022-09-17,99.00,294.14,4.90
6612,Aniruddh Sem,2023-03-15,21.00,1771.02,3.59
6613,Ryan Dutta,2023-06-16,32.00,510.70,4.92
6614,Kartik Saini,2023-01-18,11.00,402.33,4.95
6615,Tejas Dewan,2023-04-26,28.00,567.24,3.90
6616,Indranil Rama,2023-04-20,10.00,1479.28,3.98
6617,Biju Sarma,2022-09-10,76.00,1189.50,3.88
6618,Indranil Mand,2023-05-24,37.00,1140.93,4.26
6619,Reyansh Bala,2023-03-31,46.00,1549.73,3.01
6620,Nayantara Hayer,2022-09-23,38.00,649.06,4.58
6621,Divyansh Bora,2023-02-21,88.00,1431.93,3.15
6622,Aradhya Solanki,2022-10-12,35.00,1860.71,4.33
6623,Siya Mani,2022-08-31,99.00,1924.52,4.60
6624,Tarini Suri,2023-03-16,91.00,1623.22,4.92
6625,Eshani Dua,2023-03-30,88.00,1957.65,3.95
6626,Vanya Chokshi,2022-08-13,79.00,1595.31,3.32
6627,Shray Sundaram,2022-09-12,70.00,465.44,3.49
6628,Misha Sunder,2023-05-30,89.00,795.76,4.46
6629,Saanvi Bir,2023-06-06,92.00,1265.55,3.13
6630,Prisha Ratti,2023-07-02,22.00,1684.86,3.33
6631,Vedika Behl,2022-11-25,11.00,107.08,4.01
6632,Zain Aggarwal,2022-10-05,15.00,755.60,4.34
6633,Pihu Dixit,2022-12-18,40.00,1141.09,4.73
6634,Jivin Mani,2023-04-05,40.00,410.77,4.79
6635,Jayesh Doctor,2022-08-31,44.00,1424.21,3.11
6636,Priyansh Brar,2022-08-22,18.00,1517.25,4.38
6637,Raunak Bandi,2022-08-12,97.00,1174.61,3.45
6638,Nirvi Dugar,2022-11-12,36.00,222.81,3.39
6639,Shanaya Soni,2023-04-27,73.00,1255.04,3.61
6640,Shray Mahajan,2023-06-12,82.00,1852.50,4.48
6641,Baiju Keer,2023-05-04,47.00,618.95,3.37
6642,Rania Sangha,2023-01-22,59.00,216.76,4.06
6643,Vihaan Chowdhury,2022-10-11,91.00,1382.48,4.61
6644,Jhanvi Sheth,2023-02-27,61.00,1416.07,3.42
6645,Pihu Deshmukh,2023-01-16,90.00,1647.12,3.73
6646,Sumer Srinivasan,2023-06-03,18.00,284.99,3.21
6647,Himmat Ghosh,2023-04-29,52.00,269.39,3.72
6648,Romil Mani,2022-08-18,91.00,651.84,3.33
6649,Adah Devan,2022-08-19,19.00,1114.03,3.88
6650,Keya Gole,2022-11-03,10.00,1502.28,3.48
6651,Miraan Ramanathan,2023-03-12,84.00,1549.23,3.48
6652,Kaira Varkey,2022-11-30,32.00,1816.36,4.21
6653,Saksham Jha,2023-05-04,78.00,1271.66,3.46
6654,Shalv Dutta,2023-02-03,61.00,556.08,3.64
6655,Alia Kohli,2023-07-06,40.00,625.30,3.52
6656,Mahika Karpe,2022-09-28,73.00,969.31,3.41
6657,Abram Sampath,2023-07-03,60.00,1098.77,3.45
6658,Romil Handa,2023-05-22,99.00,417.46,3.40
6659,Zaina Choudhry,2022-11-24,24.00,990.99,4.02
6660,Romil Choudhary,2023-05-04,28.00,1934.73,3.95
6661,Shamik Tak,2022-12-07,13.00,1118.95,3.54
6662,Shaan Goel,2023-06-22,85.00,454.74,3.73
6663,Kartik Kakar,2023-03-05,34.00,1912.01,3.31
6664,Keya Bahri,2022-10-25,36.00,1278.13,4.99
6665,Jhanvi Dalal,2022-09-25,75.00,1046.52,4.82
6666,Navya Batta,2022-11-20,78.00,1454.07,4.84
6667,Aradhya Gour,2023-03-12,67.00,1972.75,3.11
6668,Kavya Chaudhry,2023-03-15,17.00,1335.95,3.78
6669,Indrajit Rajan,2022-09-13,15.00,412.64,4.01
6670,Zain Toor,2023-04-24,21.00,643.53,3.05
6671,Vihaan Subramaniam,2022-08-24,96.00,470.37,4.20
6672,Jiya Comar,2023-04-06,42.00,226.96,4.30
6673,Renee Hegde,2022-10-17,18.00,1723.91,3.94
6674,Inaaya  Jani,2023-06-26,100.00,649.57,4.87
6675,Shanaya Raman,2022-11-27,31.00,267.99,4.10
6676,Aarna Bhardwaj,2023-06-15,98.00,1444.41,3.44
6677,Raunak Thakkar,2023-03-25,41.00,1838.16,3.76
6678,Kashvi Kadakia,2022-11-24,64.00,134.32,3.91
6679,Prerak Chad,2022-10-13,41.00,1376.54,3.78
6680,Nakul Shah,2022-12-28,36.00,1616.77,3.83
6681,Keya Baria,2023-07-10,98.00,145.88,3.38
6682,Lakshay Biswas,2022-11-02,58.00,239.22,3.83
6683,Farhan Char,2022-09-23,82.00,830.11,4.89
6684,Nayantara Tiwari,2022-11-06,22.00,443.52,3.21
6685,Miraya Soman,2023-01-29,100.00,1614.90,4.25
6686,Uthkarsh Jha,2023-05-10,50.00,116.08,3.71
6687,Armaan Srinivas,2023-02-06,86.00,687.11,4.41
6688,Manjari Tripathi,2023-04-17,80.00,192.07,3.62
6689,Charvi Rajan,2023-05-11,76.00,1957.45,4.55
6690,Jiya Bumb,2023-06-15,27.00,637.28,3.70
6691,Siya Loke,2023-02-26,60.00,1947.40,4.13
6692,Samarth Chandra,2023-06-16,54.00,722.63,3.49
6693,Vritika Dhillon,2023-01-24,10.00,148.68,4.42
6694,Shamik Kara,2023-02-02,97.00,1198.38,3.24
6695,Ahana  Dutt,2023-04-09,63.00,1151.60,3.56
6696,Anaya Bhargava,2023-03-26,100.00,1204.06,3.04
6697,Reyansh Sur,2022-08-16,99.00,470.35,4.78
6698,Samaira Dua,2023-03-03,99.00,1863.19,4.18
6699,Urvi Ganguly,2022-11-21,72.00,144.85,3.72
6700,Aniruddh Kurian,2023-01-19,60.00,891.32,4.43
6701,Diya Bassi,2022-10-22,83.00,371.29,4.93
6702,Tarini Khosla,2023-03-09,21.00,1398.35,4.39
6703,Nayantara Rastogi,2023-03-14,55.00,1967.28,3.01
6704,Jiya Bala,2022-10-10,56.00,1537.10,3.87
6705,Ahana  Datta,2022-10-09,66.00,1600.49,3.43
6706,Nirvaan Ravi,2023-04-30,28.00,964.26,3.33
6707,Yakshit Virk,2022-12-01,15.00,1963.42,4.15
6708,Taimur Dhar,2023-01-13,39.00,691.12,3.97
6709,Sara Majumdar,2022-11-11,83.00,1756.49,4.46
6710,Yakshit Amble,2022-12-17,51.00,1154.16,4.67
6711,Ranbir Yadav,2023-01-02,98.00,1287.06,3.72
6712,Anay Khanna,2023-01-10,95.00,1831.34,4.89
6713,Lakshit Kale,2023-02-05,98.00,153.10,3.30
6714,Indrajit Goda,2022-09-15,50.00,1446.16,3.65
6715,Advika Wable,2023-02-11,15.00,1137.21,4.84
6716,Ayesha Acharya,2022-10-10,79.00,434.26,3.69
6717,Vihaan Bhardwaj,2023-05-08,11.00,687.55,3.94
6718,Miraya Dani,2023-07-04,48.00,519.45,3.96
6719,Arhaan Bajaj,2022-09-03,26.00,634.18,3.04
6720,Pihu Sura,2023-02-26,45.00,999.07,3.40
6721,Madhup Chaudhari,2023-05-14,22.00,1860.99,3.53
6722,Ayesha Kumer,2022-08-27,74.00,1187.94,4.59
6723,Keya Wali,2023-03-14,39.00,567.64,3.52
6724,Raghav Kant,2023-05-26,64.00,1723.81,4.79
6725,Nakul Babu,2022-10-06,41.00,1307.75,4.99
6726,Rasha Atwal,2023-03-24,98.00,1073.76,4.14
6727,Ehsaan Kadakia,2023-03-05,21.00,1355.66,3.83
6728,Ehsaan Cherian,2022-09-10,100.00,1457.77,4.89
6729,Aarush Chaudhary,2022-10-31,40.00,1842.24,3.60
6730,Trisha Kale,2022-11-25,84.00,1539.84,4.28
6731,Aarush Comar,2023-06-02,68.00,428.00,4.06
6732,Divij Atwal,2022-11-11,59.00,1344.66,3.34
6733,Anika Kaul,2023-01-19,41.00,744.70,3.96
6734,Tara Randhawa,2022-10-28,86.00,1977.22,3.30
6735,Vihaan Tank,2022-12-20,26.00,463.57,3.15
6736,Aarav Guha,2023-03-08,32.00,1100.11,4.46
6737,Ayesha Tank,2022-12-18,83.00,549.17,3.50
6738,Kismat Rajagopalan,2023-04-15,92.00,1982.07,3.65
